"route_id","route_desc","route_long_name","stop_name","stop_id","stop_lat","stop_lon"
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave @ Jackson St","7401",42.448624,-71.009514
"430","Local Bus","Saugus Center - Malden Center Station","Lincoln Ave @ Jackson St","7401",42.448624,-71.009514
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave @ Linwood St","7403",42.446188,-71.011467
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Lincoln Ave @ Linwood St","7403",42.446188,-71.011467
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave @ Linwood St","7403",42.446188,-71.011467
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave @ Laurel St","7404",42.444858,-71.012455
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Lincoln Ave @ Laurel St","7404",42.444858,-71.012455
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave @ Laurel St","7404",42.444858,-71.012455
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Salem St @ Clifton St","7405",42.443797,-71.013241
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Salem St @ Clifton St","7405",42.443797,-71.013241
"428","Commuter Bus","Oaklandvale - Haymarket Station","Salem St @ Clifton St","7405",42.443797,-71.013241
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Salem St @ Franklin St","7406",42.441567,-71.0148
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Salem St @ Franklin St","7406",42.441567,-71.0148
"428","Commuter Bus","Oaklandvale - Haymarket Station","Salem St @ Franklin St","7406",42.441567,-71.0148
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Salem St @ Walnut St","7407",42.440708,-71.015399
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Salem St @ Walnut St","7407",42.440708,-71.015399
"428","Commuter Bus","Oaklandvale - Haymarket Station","Salem St @ Walnut St","7407",42.440708,-71.015399
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Salem St @ Waitt Ct","7408",42.439246,-71.017489
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Salem St @ Waitt Ct","7408",42.439246,-71.017489
"428","Commuter Bus","Oaklandvale - Haymarket Station","Salem St @ Waitt Ct","7408",42.439246,-71.017489
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Salem St @ Cutler Hwy","7409",42.437292,-71.02066
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Salem St @ Cutler Hwy","7409",42.437292,-71.02066
"428","Commuter Bus","Oaklandvale - Haymarket Station","Salem St @ Cutler Hwy","7409",42.437292,-71.02066
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lynn St @ Lawrence St","7410",42.435056,-71.022051
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Lynn St @ Lawrence St","7410",42.435056,-71.022051
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lynn St @ Lawrence St","7410",42.435056,-71.022051
"108","Local Bus","Linden Square - Wellington Station","Lynn St @ Lawrence St","7410",42.435056,-71.022051
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Lynn St @ Lawrence St","7410",42.435056,-71.022051
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lynn St @ Oliver St","7411",42.433818,-71.023324
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Lynn St @ Oliver St","7411",42.433818,-71.023324
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lynn St @ Oliver St","7411",42.433818,-71.023324
"108","Local Bus","Linden Square - Wellington Station","Lynn St @ Oliver St","7411",42.433818,-71.023324
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Lynn St @ Oliver St","7411",42.433818,-71.023324
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lynn St @ Beach St","7412",42.432182,-71.025284
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Lynn St @ Beach St","7412",42.432182,-71.025284
"119","Local Bus","Northgate Shopping Center - Beachmont Station","Lynn St @ Beach St","7412",42.432182,-71.025284
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lynn St @ Beach St","7412",42.432182,-71.025284
"108","Local Bus","Linden Square - Wellington Station","Lynn St @ Beach St","7412",42.432182,-71.025284
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Lynn St @ Beach St","7412",42.432182,-71.025284
"109","Local Bus","Linden Square - Sullivan Square Station","Lynn St @ Beach St","7412",42.432182,-71.025284
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Beach St @ Hancock Rd","7413",42.431721,-71.024606
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Beach St @ Hancock Rd","7413",42.431721,-71.024606
"119","Local Bus","Northgate Shopping Center - Beachmont Station","Beach St @ Hancock Rd","7413",42.431721,-71.024606
"428","Commuter Bus","Oaklandvale - Haymarket Station","Beach St @ Hancock Rd","7413",42.431721,-71.024606
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Beach St @ Hancock Rd","7413",42.431721,-71.024606
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Squire Rd @ Super Stop + Shop","7414",42.43054,-71.020885
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Squire Rd @ Super Stop + Shop","7414",42.43054,-71.020885
"119","Local Bus","Northgate Shopping Center - Beachmont Station","Squire Rd @ Super Stop + Shop","7414",42.43054,-71.020885
"428","Commuter Bus","Oaklandvale - Haymarket Station","Squire Rd @ Super Stop + Shop","7414",42.43054,-71.020885
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Squire Rd @ Super Stop + Shop","7414",42.43054,-71.020885
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Squire Rd @ Showcase Cinema","7415",42.430745,-71.020858
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Squire Rd @ Showcase Cinema","7415",42.430745,-71.020858
"119","Local Bus","Northgate Shopping Center - Beachmont Station","Squire Rd @ Showcase Cinema","7415",42.430745,-71.020858
"428","Commuter Bus","Oaklandvale - Haymarket Station","Squire Rd @ Showcase Cinema","7415",42.430745,-71.020858
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Squire Rd @ Showcase Cinema","7415",42.430745,-71.020858
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Wesley St @ Lynn St","7417",42.432858,-71.024087
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Wesley St @ Lynn St","7417",42.432858,-71.024087
"119","Local Bus","Northgate Shopping Center - Beachmont Station","Wesley St @ Lynn St","7417",42.432858,-71.024087
"428","Commuter Bus","Oaklandvale - Haymarket Station","Wesley St @ Lynn St","7417",42.432858,-71.024087
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Wesley St @ Lynn St","7417",42.432858,-71.024087
"109","Local Bus","Linden Square - Sullivan Square Station","Wesley St @ Lynn St","7417",42.432858,-71.024087
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lynn St opp Revere St","7418",42.433615,-71.023381
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Lynn St opp Revere St","7418",42.433615,-71.023381
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lynn St opp Revere St","7418",42.433615,-71.023381
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Lynn St opp Revere St","7418",42.433615,-71.023381
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lynn St @ Spring St","7419",42.435055,-71.02191
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Lynn St @ Spring St","7419",42.435055,-71.02191
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lynn St @ Spring St","7419",42.435055,-71.02191
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Lynn St @ Spring St","7419",42.435055,-71.02191
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Salem St @ Waitt Pk","7420",42.439254,-71.01734
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Salem St @ Waitt Pk","7420",42.439254,-71.01734
"428","Commuter Bus","Oaklandvale - Haymarket Station","Salem St @ Waitt Pk","7420",42.439254,-71.01734
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Salem St @ Marshall St N","7422",42.440475,-71.015427
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Salem St @ Marshall St N","7422",42.440475,-71.015427
"428","Commuter Bus","Oaklandvale - Haymarket Station","Salem St @ Marshall St N","7422",42.440475,-71.015427
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Salem St opp Clifton St","7423",42.443591,-71.013243
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Salem St opp Clifton St","7423",42.443591,-71.013243
"428","Commuter Bus","Oaklandvale - Haymarket Station","Salem St opp Clifton St","7423",42.443591,-71.013243
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave opp Laurel St","7424",42.444866,-71.012307
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Lincoln Ave opp Laurel St","7424",42.444866,-71.012307
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave opp Laurel St","7424",42.444866,-71.012307
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave @ Western Ave","7426",42.446734,-71.010914
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Lincoln Ave @ Western Ave","7426",42.446734,-71.010914
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave @ Western Ave","7426",42.446734,-71.010914
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave @ Lincoln Ct","7427",42.447634,-71.010244
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Lincoln Ave @ Lincoln Ct","7427",42.447634,-71.010244
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave @ Lincoln Ct","7427",42.447634,-71.010244
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Lincoln Ave @ Essex St","7428",42.448274,-71.009776
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave @ Cliftondale Sq","7429",42.448535,-71.009114
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave @ Cliftondale Sq","7429",42.448535,-71.009114
"430","Local Bus","Saugus Center - Malden Center Station","Lincoln Ave @ Cliftondale Sq","7429",42.448535,-71.009114
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave opp Kent St","7430",42.449659,-71.005674
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave opp Kent St","7430",42.449659,-71.005674
"430","Local Bus","Saugus Center - Malden Center Station","Lincoln Ave opp Kent St","7430",42.449659,-71.005674
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave @ Morton Ave","7431",42.449889,-71.002434
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave @ Morton Ave","7431",42.449889,-71.002434
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave @ Sunnyside Pk","7432",42.449907,-71.000911
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave @ Sunnyside Pk","7432",42.449907,-71.000911
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave @ Nason Rd","7433",42.449863,-70.998981
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave @ Nason Rd","7433",42.449863,-70.998981
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave opp Atlantic Ave","7434",42.449633,-70.996441
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave opp Atlantic Ave","7434",42.449633,-70.996441
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave @ Bristow St","7435",42.450155,-70.994255
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave @ Bristow St","7435",42.450155,-70.994255
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave opp Overlea Ave","7436",42.451048,-70.993206
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave opp Overlea Ave","7436",42.451048,-70.993206
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave @ Guild Rd","7437",42.451835,-70.992459
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave @ Guild Rd","7437",42.451835,-70.992459
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave @ Bates St","7438",42.452929,-70.991676
"428","Commuter Bus","Oaklandvale - Haymarket Station","Lincoln Ave @ Bates St","7438",42.452929,-70.991676
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave @ Ballard St","7439",42.455321,-70.9903
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","60 Lincoln Ave","7440",42.456505,-70.989976
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Lincoln Ave @ Vincent St","7441",42.457755,-70.989636
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","30 Lincoln Ave","7442",42.458849,-70.989327
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Boston St opp Hamilton St","7443",42.460498,-70.988635
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Boston St opp Oakland Ave","7444",42.461121,-70.988085
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Boston St @ Winnepurkit Ave","7445",42.461852,-70.986564
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Boston St @ Southside Ave","7446",42.461965,-70.984691
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Summer St @ Boston St","7447",42.461762,-70.982362
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Summer St @ Deer Pk","7448",42.461073,-70.981163
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Summer St @ Ames St","7449",42.460177,-70.979584
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Summer St @ Dearborn Ave","7450",42.458786,-70.977128
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Summer St @ Margin St","7451",42.458268,-70.976191
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Summer St @ River St","7452",42.457719,-70.972838
"428","Commuter Bus","Oaklandvale - Haymarket Station","Winter St @ Chestnut St","7464",42.456163,-70.99192
"428","Commuter Bus","Oaklandvale - Haymarket Station","Winter St @ Stocker St","7465",42.456638,-70.993295
"428","Commuter Bus","Oaklandvale - Haymarket Station","Winter St opp Westland Ave","7467",42.458467,-70.999306
"428","Commuter Bus","Oaklandvale - Haymarket Station","Winter St opp Kenwood Ave","7469",42.459427,-71.00303
"428","Commuter Bus","Oaklandvale - Haymarket Station","Winter St opp E Denver St","7471",42.460234,-71.007489
"428","Commuter Bus","Oaklandvale - Haymarket Station","Winter St @ Central St","7472",42.461412,-71.009193
"428","Commuter Bus","Oaklandvale - Haymarket Station","Central St @ Hamilton St","7474",42.464712,-71.009667
"430","Local Bus","Saugus Center - Malden Center Station","Central St @ Hamilton St","7474",42.464712,-71.009667
"428","Commuter Bus","Oaklandvale - Haymarket Station","Main St @ Summer St","7475",42.464758,-71.012402
"428","Commuter Bus","Oaklandvale - Haymarket Station","59 Main St","7476",42.464586,-71.014678
"428","Commuter Bus","Oaklandvale - Haymarket Station","Main St @ Newhall Ave","7477",42.464444,-71.016751
"428","Commuter Bus","Oaklandvale - Haymarket Station","Main St @ Vine St","7478",42.464425,-71.018619
"558","Commuter Bus","Riverside Station - Newton Corner","555 Pleasant St","7482",42.366736,-71.210876
"428","Commuter Bus","Oaklandvale - Haymarket Station","Main St @ Forest St","7484",42.469592,-71.030074
"428","Commuter Bus","Oaklandvale - Haymarket Station","291 Main St","7485",42.470848,-71.032522
"428","Commuter Bus","Oaklandvale - Haymarket Station","Main St @ Lynn Fells Pkwy","7486",42.472172,-71.035003
"554","Local Bus","Waverley Square - Newton Corner","Beaver St opp Forest St","7497",42.385509,-71.226951
"554","Local Bus","Waverley Square - Newton Corner","Beaver St @ Field Rd","7498",42.38534,-71.223387
"554","Local Bus","Waverley Square - Newton Corner","Beaver St @ Linden St","74981",42.384918,-71.216619
"1","Key Bus","Harvard Square - Nubian Station","84 Massachusetts Ave","75",42.358722,-71.093491
"430","Local Bus","Saugus Center - Malden Center Station","Summer St @ Appleton St","7502",42.470434,-71.013455
"430","Local Bus","Saugus Center - Malden Center Station","Summer St @ Fiske Rd","7503",42.468811,-71.013212
"430","Local Bus","Saugus Center - Malden Center Station","32 Summer St opp Prospect St","7504",42.466953,-71.012929
"430","Local Bus","Saugus Center - Malden Center Station","Summer St opp Parker St","7505",42.466211,-71.012809
"428","Commuter Bus","Oaklandvale - Haymarket Station","Main St opp Summer St","7506",42.46467,-71.012313
"430","Local Bus","Saugus Center - Malden Center Station","Central St @ Vermont Ave","7507",42.460543,-71.009744
"430","Local Bus","Saugus Center - Malden Center Station","Central St @ Denver St","7508",42.459397,-71.01006
"430","Local Bus","Saugus Center - Malden Center Station","Central St opp Assembly Ave","7510",42.456421,-71.009105
"430","Local Bus","Saugus Center - Malden Center Station","Central St @ Knowles Ave","7511",42.45552,-71.008719
"430","Local Bus","Saugus Center - Malden Center Station","Central St @ Still Dr","7513",42.452356,-71.006947
"430","Local Bus","Saugus Center - Malden Center Station","Central St @ Lincoln Ave","7515",42.449876,-71.005654
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Essex St @ Staaf Rd","7516",42.448828,-71.01102
"430","Local Bus","Saugus Center - Malden Center Station","Essex St @ Staaf Rd","7516",42.448828,-71.01102
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Essex St @ Grove St","7517",42.44961,-71.014282
"430","Local Bus","Saugus Center - Malden Center Station","Essex St @ Grove St","7517",42.44961,-71.014282
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Essex St opp Anawan Ave","7518",42.451645,-71.016564
"430","Local Bus","Saugus Center - Malden Center Station","Essex St opp Anawan Ave","7518",42.451645,-71.016564
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Essex St @ Putnam St","7519",42.452085,-71.017513
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","177 Essex St opp Felton St","7520",42.453255,-71.019501
"430","Local Bus","Saugus Center - Malden Center Station","177 Essex St opp Felton St","7520",42.453255,-71.019501
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","209 Essex St opp Pleasant Ave","7521",42.455289,-71.020375
"430","Local Bus","Saugus Center - Malden Center Station","209 Essex St opp Pleasant Ave","7521",42.455289,-71.020375
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Vine St @ Crescent Ave","7522",42.456888,-71.020804
"430","Local Bus","Saugus Center - Malden Center Station","Vine St @ Crescent Ave","7522",42.456888,-71.020804
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Vine St @ Beech St","7523",42.458528,-71.019272
"430","Local Bus","Saugus Center - Malden Center Station","Vine St @ Beech St","7523",42.458528,-71.019272
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Vine St @ Talbot St","7525",42.462924,-71.018679
"430","Local Bus","Saugus Center - Malden Center Station","Vine St @ Talbot St","7525",42.462924,-71.018679
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Square One Mall @ Sears","7529",42.459904,-71.025815
"430","Local Bus","Saugus Center - Malden Center Station","Square One Mall @ Sears","7529",42.459904,-71.025815
"430","Local Bus","Saugus Center - Malden Center Station","1709 Broadway","7531",42.451925,-71.024735
"430","Local Bus","Saugus Center - Malden Center Station","Opp 1450 Broadway","7532",42.450207,-71.026352
"430","Local Bus","Saugus Center - Malden Center Station","Broadway @ Blue Hill Ave","7534",42.443003,-71.030131
"430","Local Bus","Saugus Center - Malden Center Station","Broadway @ Elwell St","7536",42.440132,-71.032078
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Broadway @ Elwell St","7536",42.440132,-71.032078
"430","Local Bus","Saugus Center - Malden Center Station","522 Broadway @ Cliffside Commons","7537",42.437933,-71.034563
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","522 Broadway @ Cliffside Commons","7537",42.437933,-71.034563
"430","Local Bus","Saugus Center - Malden Center Station","380 Broadway","7539",42.436415,-71.037855
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","380 Broadway","7539",42.436415,-71.037855
"430","Local Bus","Saugus Center - Malden Center Station","Broadway @ Mingo St","7540",42.434624,-71.038665
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Broadway @ Mingo St","7540",42.434624,-71.038665
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Broadway opp Mingo St","7541",42.434659,-71.038524
"430","Local Bus","Saugus Center - Malden Center Station","Broadway opp Mingo St","7541",42.434659,-71.038524
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Broadway @ Ridge Hill Ave","7542",42.437407,-71.035521
"430","Local Bus","Saugus Center - Malden Center Station","Broadway @ Ridge Hill Ave","7542",42.437407,-71.035521
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Broadway opp Cliffside Commons","7543",42.438271,-71.033608
"430","Local Bus","Saugus Center - Malden Center Station","Broadway opp Cliffside Commons","7543",42.438271,-71.033608
"411","Local Bus","Kennedy Drive or Jack Satter House - Malden Center Station","Broadway @ Central Ave","7545",42.439924,-71.032076
"430","Local Bus","Saugus Center - Malden Center Station","Broadway @ Central Ave","7545",42.439924,-71.032076
"32","Key Bus","Wolcott or Cleary Square - Forest Hills Station","Hyde Park Ave @ Glenwood Ave","75467",42.248593,-71.126826
"430","Local Bus","Saugus Center - Malden Center Station","665 Broadway","7547",42.443002,-71.029982
"430","Local Bus","Saugus Center - Malden Center Station","Broadway @ A St","7548",42.444565,-71.028637
"430","Local Bus","Saugus Center - Malden Center Station","1450 Broadway","7550",42.449946,-71.025978
"430","Local Bus","Saugus Center - Malden Center Station","Vine St @ Talbot St","7555",42.462628,-71.018822
"430","Local Bus","Saugus Center - Malden Center Station","49 Vine St","7556",42.461576,-71.019186
"430","Local Bus","Saugus Center - Malden Center Station","Vine St opp Beech St","7557",42.458726,-71.019363
"430","Local Bus","Saugus Center - Malden Center Station","Vine St @ Essex St","7558",42.456605,-71.021391
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Essex St opp Vine St","7559",42.456366,-71.021397
"430","Local Bus","Saugus Center - Malden Center Station","Essex St opp Vine St","7559",42.456366,-71.021397
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Essex St @ Pleasant Ave","7560",42.454978,-71.020296
"430","Local Bus","Saugus Center - Malden Center Station","Essex St @ Pleasant Ave","7560",42.454978,-71.020296
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Essex St @ Felton St","7561",42.453165,-71.019583
"430","Local Bus","Saugus Center - Malden Center Station","Essex St @ Felton St","7561",42.453165,-71.019583
"34E","Local Bus","Walpole Center - Forest Hills Station","Washington St @ Washington Green","75618",42.157438,-71.219774
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Essex St @ Hood St","7562",42.451987,-71.017539
"430","Local Bus","Saugus Center - Malden Center Station","Essex St @ Hood St","7562",42.451987,-71.017539
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Essex St opp Grove St","7564",42.44952,-71.014357
"430","Local Bus","Saugus Center - Malden Center Station","Essex St opp Grove St","7564",42.44952,-71.014357
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","78 Essex St","7565",42.448656,-71.012967
"429","Local Bus","Northgate Shopping Center - Central Square, Lynn","Essex St opp Staaf Rd","7566",42.448724,-71.010965
"430","Local Bus","Saugus Center - Malden Center Station","Essex St opp Staaf Rd","7566",42.448724,-71.010965
"430","Local Bus","Saugus Center - Malden Center Station","480 Central St opp Still Dr","7567",42.452229,-71.006729
"430","Local Bus","Saugus Center - Malden Center Station","Central St @ Crimson Ct","7569",42.455604,-71.008626
"430","Local Bus","Saugus Center - Malden Center Station","Central St @ Assembly Dr","7570",42.456506,-71.009012
"430","Local Bus","Saugus Center - Malden Center Station","Central St opp Denver St","7572",42.459482,-71.009926
"430","Local Bus","Saugus Center - Malden Center Station","Central St opp Parker St","7573",42.466125,-71.009252
"430","Local Bus","Saugus Center - Malden Center Station","Central St @ Prospect St","75731",42.466886,-71.008857
"430","Local Bus","Saugus Center - Malden Center Station","Central St opp Pleasant St","7575",42.467925,-71.00883
"430","Local Bus","Saugus Center - Malden Center Station","Appleton St @ Hull Dr","7576",42.470791,-71.008878
"554","Local Bus","Waverley Square - Newton Corner","Beaver St @ Waverley Oaks Rd","7578",42.383979,-71.210523
"554","Local Bus","Waverley Square - Newton Corner","Beaver St @ Warren St","7579",42.381519,-71.20392
"554","Local Bus","Waverley Square - Newton Corner","Warren St @ Webster Rd","75791",42.38166,-71.201237
"558","Commuter Bus","Riverside Station - Newton Corner","570 Pleasant St","7580",42.366602,-71.210937
"428","Commuter Bus","Oaklandvale - Haymarket Station","Main St @ Lynn Fells Pkwy","7582",42.471996,-71.035076
"428","Commuter Bus","Oaklandvale - Haymarket Station","288 Main St","7583",42.470739,-71.032565
"428","Commuter Bus","Oaklandvale - Haymarket Station","Main St opp Forest St","7585",42.469482,-71.030063
"428","Commuter Bus","Oaklandvale - Haymarket Station","Main St @ Rt 1 Ramp","7586",42.46629,-71.027141
"428","Commuter Bus","Oaklandvale - Haymarket Station","78 Main St","7591",42.464351,-71.016384
"428","Commuter Bus","Oaklandvale - Haymarket Station","Winter St @ Central St","7595",42.461143,-71.00928
"428","Commuter Bus","Oaklandvale - Haymarket Station","Winter St @ E Denver St","7596",42.46015,-71.007532
"428","Commuter Bus","Oaklandvale - Haymarket Station","Winter St @ Kenwood Ave","7598",42.459323,-71.002971
"553","Local Bus","Roberts - Newton Corner","South St @ Angleside Rd","7600",42.361266,-71.261187
"553","Local Bus","Roberts - Newton Corner","South St opp Brandeis Univ Entrance","7602",42.364452,-71.25812
"553","Local Bus","Roberts - Newton Corner","South St @ Shapiro Athletic Center","7603",42.365555,-71.255392
"553","Local Bus","Roberts - Newton Corner","South St opp Shakespeare Rd","76031",42.368207,-71.251378
"553","Local Bus","Roberts - Newton Corner","South St @ Dartmouth St","7605",42.371069,-71.250209
"553","Local Bus","Roberts - Newton Corner","64 South St","76051",42.374093,-71.249953
"553","Local Bus","Roberts - Newton Corner","South St @ Russell St","76052",42.375512,-71.249977
"428","Commuter Bus","Oaklandvale - Haymarket Station","Winter St @ Westland Ave","7606",42.45836,-70.999284
"428","Commuter Bus","Oaklandvale - Haymarket Station","Winter St opp Stocker St","7608",42.456528,-70.993273
"428","Commuter Bus","Oaklandvale - Haymarket Station","Winter St @ Chestnut St","7609",42.456053,-70.991888
"553","Local Bus","Roberts - Newton Corner","River St @ James St","7617",42.357175,-71.238613
"554","Local Bus","Waverley Square - Newton Corner","River St @ James St","7617",42.357175,-71.238613
"553","Local Bus","Roberts - Newton Corner","River St opp Williams St","76171",42.356255,-71.237056
"554","Local Bus","Waverley Square - Newton Corner","River St opp Williams St","76171",42.356255,-71.237056
"553","Local Bus","Roberts - Newton Corner","River St @ Pine St","7618",42.355002,-71.235196
"554","Local Bus","Waverley Square - Newton Corner","River St @ Pine St","7618",42.355002,-71.235196
"553","Local Bus","Roberts - Newton Corner","River St opp Mague St","7619",42.353981,-71.233695
"554","Local Bus","Waverley Square - Newton Corner","River St opp Mague St","7619",42.353981,-71.233695
